review_score,review_text,clean_text
4.0,"I am never disappointed with Cornwell's Scarpetta novels, and I really liked the suspense in this one -- trying to figure out what what going on!",never disappointed cornwells scarpetta novel really liked suspense one trying figure going
5.0,"I read it first in the 60's and have never forgotten it. I was pleased when it was reprinted as I had wanted to read it again. It holds up surprisingly well. Keel had realized things about the 'UFO phenomena' then that most other researchers are only now beginning to understand. If you have a sense of wonder, get it. If you are a researcher, get it. If you are an open minded skeptic, this will give you a better perspective. If you're just looking for entertainment, it's a lot of fun.",read first never forgotten pleased reprinted wanted read hold surprisingly well keel realized thing ufo phenomenon researcher beginning understand sense wonder get researcher get open minded skeptic give better perspective youre looking entertainment lot fun
5.0,"This book offers clear, concise information on the grants, fellowships, and contests that are available to writers. They have most of the listings marked with a letter code, such as J for Journalists, which makes skipping inappropriate entries a lot faster!",book offer clear concise information grant fellowship contest available writer listing marked letter code j journalist make skipping inappropriate entry lot faster
5.0,I recommend this read. It was cheap and great to get instantly on my Kindle Fire at my finger tips.,recommend read cheap great get instantly kindle fire finger tip
4.0,"Bergerud's initial thesis is that the American intervention in Vietnam was doomed from the start because the South Vietnamese Government lacked legitimacy in the eyes of the South Vietnamese people. The VC, on the other hand, offered the opportunity for a new, democratic system that redistributed wealth and land to the people. They argued, with validity, that the American intervention was basically just a continuation of French colonial rule with the American's acting as protector.SV citizens would rather fight for that rather then fight to stay the same with American protection.Bergerud said that it didn't matter if the VC had the support of the majority; most peasants didn't care about the war and wanted to be left alone. However, the VC had a grip on the ""best and the brightest"" of the peasantry, thus finding enough people to accept their beliefs to start a government.I don't agree with this thesis, but it is very well written and thought out. Without going into too much detail, I feel Bergerud really generalizes from the experiences in Hau Nghia rather then look at SV as a whole. We absolutely could have won the war if 1) we shut down the Trail, 2) stopped being so afraid of Chinese intervention, the PLA of Korea was not the PLA of the late 60's, 3) Dug into an enclave strategy rather then the flawed strategy of attrition.",bergeruds initial thesis american intervention vietnam doomed start south vietnamese government lacked legitimacy eye south vietnamese people vc hand offered opportunity new democratic system redistributed wealth land people argued validity american intervention basically continuation french colonial rule american acting protectorsv citizen would rather fight rather fight stay american protectionbergerud said didnt matter vc support majority peasant didnt care war wanted left alone however vc grip best brightest peasantry thus finding enough people accept belief start governmenti dont agree thesis well written thought without going much detail feel bergerud really generalizes experience hau nghia rather look sv whole absolutely could war shut trail stopped afraid chinese intervention pla korea pla late dug enclave strategy rather flawed strategy attrition
2.0,"I bought this book wanting to learn how to make a journal. This book did not show the basics. It was a waste of money, the author seemed more interested in presenting cute ideas and making pretty pictures than teaching basics.",bought book wanting learn make journal book show basic waste money author seemed interested presenting cute idea making pretty picture teaching basic
1.0,"&quot;The Frozen Republic&quot; mixes insight and good research with extreme-leftist beliefs and blindness to the failures of 20th-century socialism. The mixture is unsatisying.He starts with some facts: That the Constitution is old, that the founders did not account for a variety of possible problems, that the founders' language protected the institution of slavery, and that the founders made it so difficult to update the constitution that it could not easily be altered to handle contemporary issues.From these premises, Lazare argues that the IDEAL government is unlimited centralized socialism: states and local governments made powerless, every aspect of local life controlled at the Federal level, and the power of elected officials made unlimited, unchecked by either the Constitution OR seperation of powers.Needless to say, these conclusions are not justified by Lazare's inital observations. They do, however, make Lazare's own political leanings rather obvious.Lazare is so anxious to scrap the Constitution's limits on government power that he's quite willing to discard a person's guaranteed freedom to exercise his own religion or to speak freely. Even the unalienable rights to life, liberty, and property would be abolished, and Lazare would not protest. Why not? Lazare feels that by perpetuating these limits on the powers of our elected officials, we limit democracy itself (since our democratically elected officials would not be omnipotent). Lazare feels that the rights of the people would not, in fact, be damaged because a tyrant elected through a democratic process is somehow less likely to behave like a tyrant.In arguing thus, Lazare forgets that the 20th century's worst depredations against human rights were usually enacted by a popularly elected dictator. Odd that he, a writer, would be so intent to destroy Constitutional protection of his freedom of the press.Lazare is correct in stating that, in the Constitution, democracy is limited. He assumes this is a bad thing. But the Constitution exists not only to preserve democracy but to &quot;ensure the blessings of Liberty.&quot;It is to preserve Liberty that the Constitution limits the powers of the government, and allows some determination to the states. But Lazare is unaware, and his analysis is often erroneous.It's a shame. One would expect better from an otherwise well-educated person.",quotthe frozen republicquot mix insight good research extremeleftist belief blindness failure thcentury socialism mixture unsatisyinghe start fact constitution old founder account variety possible problem founder language protected institution slavery founder made difficult update constitution could easily altered handle contemporary issuesfrom premise lazare argues ideal government unlimited centralized socialism state local government made powerless every aspect local life controlled federal level power elected official made unlimited unchecked either constitution seperation powersneedless say conclusion justified lazares inital observation however make lazares political leaning rather obviouslazare anxious scrap constitution limit government power he quite willing discard person guaranteed freedom exercise religion speak freely even unalienable right life liberty property would abolished lazare would protest lazare feel perpetuating limit power elected official limit democracy since democratically elected official would omnipotent lazare feel right people would fact damaged tyrant elected democratic process somehow less likely behave like tyrantin arguing thus lazare forgets th century worst depredation human right usually enacted popularly elected dictator odd writer would intent destroy constitutional protection freedom presslazare correct stating constitution democracy limited assumes bad thing constitution exists preserve democracy quotensure blessing libertyquotit preserve liberty constitution limit power government allows determination state lazare unaware analysis often erroneousits shame one would expect better otherwise welleducated person
5.0,one would be hard pressed to find better sci-fi in the last 60 years than the foundation novels. what amazing insight these books had.,one would hard pressed find better scifi last year foundation novel amazing insight book
3.0,"This is a condensed and abridged book covering most of Europe. It gives you the highlights of the countries of Western Europe. It is a good book if you planning a trip where you will spend a day or two in many places. Otherwise you should consider DK more comprehensive guides to a particular country, region or city. On the positive side the book covers several countries that DK does not have a guide for yet. On the down side, the only Eastern European countries covered are Poland, the Czech Republic, and Hungary. Also the book is heavy. Is the book worth the money? Only if you are taking a &quot;buffet&quot; tour of Europe (a little France, a little Italy, etc...).",condensed abridged book covering europe give highlight country western europe good book planning trip spend day two many place otherwise consider dk comprehensive guide particular country region city positive side book cover several country dk guide yet side eastern european country covered poland czech republic hungary also book heavy book worth money taking quotbuffetquot tour europe little france little italy etc
4.0,"I got interested in reading this book after viewing the Masterpiece Theater showing of the Forsyte Saga. It was interesting to compare the movie's interpretation of the book, and it gave a little more insight into the motivations of each of the characters. Overall a good book.",got interested reading book viewing masterpiece theater showing forsyte saga interesting compare movie interpretation book gave little insight motivation character overall good book
5.0,"What a wonderful book! As an interested layperson with no background in philosophy or ethics, I've been trying to answer the question ""What, exactly, does it mean to live a moral (Christian) life?"". While this clear and highly readable book isn't meant to give superficially pat answers of the Chicken-Soup-for-the-Soul genre, its thorough explaination and assessment of the dramatic changes of thought of one of the most influential Christian theologians of our time allowed me to understand why Roman Cathohlics currently believe what they (we) beieve and how they got there. This book, while not taking sides, gave me the background to think more productively and clearly about my question.",wonderful book interested layperson background philosophy ethic ive trying answer question exactly mean live moral christian life clear highly readable book isnt meant give superficially pat answer chickensoupforthesoul genre thorough explaination assessment dramatic change thought one influential christian theologian time allowed understand roman cathohlics currently believe beieve got book taking side gave background think productively clearly question
5.0,"This book is wonderful but probably in a different way than many people think. Huxley wrote this the year before he died. And in a letter his wife wrote shortly after his death she says that Huxley was appaled that people didn't take it serious. His entire lifes wisdom was summed up in island. The seemingly slow moving plotline and the somewhat underdeveloped characters are not flaws they are fully intentional. This was done so that the attention of the reader would lean more towards the palanese way of life and less towards the things going on. He has a strong point when it comes to eastern philosophy being concerned with what works, and western with what is real. And the issue of psychedelics was nicely addressed. Some parts did get a little cheesy but that's understandable because he was such an emotional man. He also recycles alot of words but this doesn't bother me because it is such a beautiful book. Island is so much better than BNW. You should read it...",book wonderful probably different way many people think huxley wrote year died letter wife wrote shortly death say huxley appaled people didnt take serious entire life wisdom summed island seemingly slow moving plotline somewhat underdeveloped character flaw fully intentional done attention reader would lean towards palanese way life less towards thing going strong point come eastern philosophy concerned work western real issue psychedelics nicely addressed part get little cheesy thats understandable emotional man also recycles alot word doesnt bother beautiful book island much better bnw read
5.0,This book contains factual information about the settlement of the West that I have never seen anywhere else.,book contains factual information settlement west never seen anywhere else
1.0,"I just found out about the tragedy that has befallen these books. The artistic castration they've suffered is appalling. I mean, the new art is good by itself, (I absolutely loved this artist's illustrations in A Series of Unfortunate Events) but it isn't scary, and when compared with the old art, it's downright embarrassing. An insult to both artists.A while ago I lost the three battered ""Scary Story"" books that had kept me and my family and all my friends entertained and frightened on so many different occasions during my childhood. I was always planning to buy them again, especially when I had a kid of my own. But I won't be buying these books for my kid in their current state. Not out of any kind of protest, but just because they are no longer good enough to buy. The stories are all pretty good, but I was a scary story geek when I was a kid, so I know of a lot of other books with better ones. It was the pictures that go along WITH the stories that made these tales frightening, enhancing the words and changing the things that enter your imagination when you read them, until a mildly unsettling tale took on the inexplicably terrifying quality of a nightmare in your mind. And that's exactly what we want, isn't it? That's the reason we buy a book called ""Scary Stories""!!",found tragedy befallen book artistic castration theyve suffered appalling mean new art good absolutely loved artist illustration series unfortunate event isnt scary compared old art downright embarrassing insult artistsa ago lost three battered scary story book kept family friend entertained frightened many different occasion childhood always planning buy especially kid wont buying book kid current state kind protest longer good enough buy story pretty good scary story geek kid know lot book better one picture go along story made tale frightening enhancing word changing thing enter imagination read mildly unsettling tale took inexplicably terrifying quality nightmare mind thats exactly want isnt thats reason buy book called scary story
4.0,What can I say about this book that hasn't already been said? It's an invaluable resource for both published and non-published writers alike. The only complaint I have is that I would have liked to have seen a CN designation for &quot;Creative Non-Fiction.&quot;,say book hasnt already said invaluable resource published nonpublished writer alike complaint would liked seen cn designation quotcreative nonfictionquot
5.0,I've read all of the Kay Scarpetta books up to this one and I was so glad the villian was foiled!! I love these books!! I recommend them to anyone enjoying mystery series books!,ive read kay scarpetta book one glad villian foiled love book recommend anyone enjoying mystery series book
4.0,"This science fiction novel walks around the speculative situation about a natural (not social and not even political choice) population distribution, in agreement his skills and gifts.Naturally many facts occur in this interesting tale , but the most remarkable issue is to make us think the elusive dreams about a better and even pacific society.",science fiction novel walk around speculative situation natural social even political choice population distribution agreement skill giftsnaturally many fact occur interesting tale remarkable issue make u think elusive dream better even pacific society
2.0,"Whew, am I glad to be finished with this book. It was very heavy reading, and boring as well. I'm glad I did read it, just so I know what it's all about, since it is a well-known classic by a famous author. But I'm so glad to be done, it was a real slog to get through.It is the antithesis of *Brave New World*, a Utopian vision rather than a Dystopian one. The thing is, it is only very thinly disguised as a novel. Except for the main character, there's not a lot of character development, and practically no plot at all. Nothing happens except at the very beginning and very end (and even then, not much.)What it really is, is a discussion of Huxley's theory of what it would take to create Utopia. If this is something you are passionately interested in, and you are reading it as such rather than as a novel, you would perhaps appreciate it. The story mainly consists of the main character going around touring an island country while different residents explain all the elements that make their society so ideal. It is a series of highly abstract, esoteric discussions mainly of philosophy and spirituality, told in ""appropriate"" weighty language (i.e., the heaviness of the language is apparently intended to convey the seriousness of the subject. In case we don't get that.)I didn't buy Huxley's vision, either. Many of the foundations he proposes for the building of a Utopia are either realistically impossible, almost childishly naive and pie-in-the-sky, or both. For example, magic mushrooms whose effects are only vaguely described (to me it appeared that all they did was get people stoned to the point of hallucination) but were essential to impart transcendence and make a person ""fully human."" And being able to identify and cure young children who would otherwise grow up to be violent, sociopathic, self-destructive, etc. And getting everyone over the age of 15 to practice Tantric sex, and only Tantric sex. (Can you imagine a 15-year-old boy being able to do that, or even wanting to try?) True, these impossibilities are supposedly excused by being under the umbrella of fiction, but the actual result is that the book doesn't really succeed as either fiction OR nonfiction.I was also put off by Huxley's unadulterated and open contempt for anyone who was overweight. And by his (perhaps unconscious) apparent pedophilia. I wish I'd kept a tally of how many times he ecstatically described the breasts of pubescent girls (naturally, they were always bare in his utopia.) I'm betting such descriptions would number in the double digits.The one thing I did like about this book was that when he wasn't being portentously weighty, Huxley's descriptions are gorgeous and lyrical. For example, I loved the care-crows (scarecrows) and the Japanese Hornpipe dance.If you've never read Aldous Huxley before, I recommend giving this a skip and reading *Brave New World* instead. That one is quite interesting. It's hard to believe the two books were written by the same person.(286 pages)I did get some good quotes from *Island*:""Both of us victims of the same twentieth-century plague. Not the Black Death this time; the Grey Life.""""I have a theory that, whenever little boys and girls are systematically flagellated, the victims grow up to think of God as 'Wholly Other' -- isn't that the fashionable *argot* in your part of the world? Wherever, on the contrary, children are brought up without being subjected to physical violence, God is immanent. A people's theology reflects the state of its children's bottoms."""". . . she was slowly, and with a great deal of pain, put to death in solitude. In solitude . . . For of course nobody can help, nobody can ever be present. People may stand by while you're suffering and dying; but they're standing by in another world. In *your* world you're absolutely alone. Alone in your suffering and your dying, just as you're alone in love, alone even in the most completely shared pleasure.""",whew glad finished book heavy reading boring well im glad read know since wellknown classic famous author im glad done real slog get throughit antithesis brave new world utopian vision rather dystopian one thing thinly disguised novel except main character there lot character development practically plot nothing happens except beginning end even muchwhat really discussion huxley theory would take create utopia something passionately interested reading rather novel would perhaps appreciate story mainly consists main character going around touring island country different resident explain element make society ideal series highly abstract esoteric discussion mainly philosophy spirituality told appropriate weighty language ie heaviness language apparently intended convey seriousness subject case dont get thati didnt buy huxley vision either many foundation proposes building utopia either realistically impossible almost childishly naive pieinthesky example magic mushroom whose effect vaguely described appeared get people stoned point hallucination essential impart transcendence make person fully human able identify cure young child would otherwise grow violent sociopathic selfdestructive etc getting everyone age practice tantric sex tantric sex imagine yearold boy able even wanting try true impossibility supposedly excused umbrella fiction actual result book doesnt really succeed either fiction nonfictioni also put huxley unadulterated open contempt anyone overweight perhaps unconscious apparent pedophilia wish id kept tally many time ecstatically described breast pubescent girl naturally always bare utopia im betting description would number double digitsthe one thing like book wasnt portentously weighty huxley description gorgeous lyrical example loved carecrows scarecrow japanese hornpipe danceif youve never read aldous huxley recommend giving skip reading brave new world instead one quite interesting hard believe two book written person pagesi get good quote islandboth u victim twentiethcentury plague black death time grey lifei theory whenever little boy girl systematically flagellated victim grow think god wholly isnt fashionable argot part world wherever contrary child brought without subjected physical violence god immanent people theology reflects state childrens bottom slowly great deal pain put death solitude solitude course nobody help nobody ever present people may stand youre suffering dying theyre standing another world world youre absolutely alone alone suffering dying youre alone love alone even completely shared pleasure
3.0,"This book has several unique designs to stitch. The pattens are made up of X's instead of colored blocks or patterns. This makes it a bit harder to follow, but many of the designs are cute and neat. Most of the patterns are on the smaller side. Not too many large designs. I'm very pleased with this purchase.",book several unique design stitch patten made x instead colored block pattern make bit harder follow many design cute neat pattern smaller side many large design im pleased purchase
5.0,"This is possibly the best book on Gnosticism out there, along with Gnosis by Kurt Rudolph. But it should be made clear that this author was a Christian and was not trying to undermine Christianity or present any alternative form of it. He did not believe in the spiritual authority of the Gnostic scriptures; he was simply presenting them as what they are -an incredible scholarly find.As already stated in another review, Doresse's enthusiasm makes this book an enjoyable read. With the yearly on-slaught of books being written to deride Christianity and claim the superiority of Gnosticism, this is a book written by someone who was instrumental in the first study of the Nag Hammadi library, who can appreciate the value of the writings with no ulterior motives behind his interest.There is also no polemic against Gnosticism. He makes it plain that there are a lot of Gnostic ideas to be found in the New Testament. This author goes far to show his objectivity and allows the reader to see the beauty of these writings with no anti-Christian diatribes. If only more authors writing on this subject would do the same.",possibly best book gnosticism along gnosis kurt rudolph made clear author christian trying undermine christianity present alternative form believe spiritual authority gnostic scripture simply presenting incredible scholarly findas already stated another review doresses enthusiasm make book enjoyable read yearly onslaught book written deride christianity claim superiority gnosticism book written someone instrumental first study nag hammadi library appreciate value writing ulterior motif behind interestthere also polemic gnosticism make plain lot gnostic idea found new testament author go far show objectivity allows reader see beauty writing antichristian diatribe author writing subject would
5.0,"Everything you ever wanted to know about management reporting but had no way to ask. The author presents clear, motivated examples of ways to do exactly what the title says: convert mountains of raw data into a few gems of useful information. He presents ways to process data to reveals trends, identify &quot;unusual events&quot;, and to remove the effects of seasonalization from data. But more importantly, he presents approaches for formatting and organizing information so that it is clear and action-oriented. That is, so that instead of looking at a bunch of numbers and going, &quot;Hmm&quot;, your reports are effectively &quot;to-do&quot; lists of things you can act on as a manager.The book is brief, but in this case, more is less. Everything is explained with crystal clarity for both managers and IT folks. If you are designing any kind of management reporting system, either as its user or its software developer, you MUST READ THIS BOOK. Plus, it's short enough that you'll have enough time left over to read the (also short) book &quot;One Page Management&quot; to reinforce this book's points about exception reporting.",everything ever wanted know management reporting way ask author present clear motivated example way exactly title say convert mountain raw data gem useful information present way process data reveals trend identify quotunusual eventsquot remove effect seasonalization data importantly present approach formatting organizing information clear actionoriented instead looking bunch number going quothmmquot report effectively quottodoquot list thing act managerthe book brief case less everything explained crystal clarity manager folk designing kind management reporting system either user software developer must read book plus short enough youll enough time left read also short book quotone page managementquot reinforce book point exception reporting
5.0,"Almost nothing can unsettle an aging baby boomer so much as the question, &quot;Don't you remember? We discussed this last night.&quot; We did? &quot;The Great Memory Book&quot; is a wonderfully expressed, beautifully put-together primer on how memory works--and sometimes doesn't, and why. Everything's here: memory types and oddities, memory strategies, and the role of lifestyle on memory. There are journal exercises and brain games (great fun to do with the person who asked the foregoing annoying question), and fascinating case studies of extraordinary memory &quot;experiences.&quot; This is an excellent interactive book; well-researched and written, informative and, in the end, ultimately reassuring to this reader, whose informed response to her questioner was, &quot;If information is not deemed meaningful, it will not be stored in long-term memory.&quot;",almost nothing unsettle aging baby boomer much question quotdont remember discussed last nightquot quotthe great memory bookquot wonderfully expressed beautifully puttogether primer memory worksand sometimes doesnt everythings memory type oddity memory strategy role lifestyle memory journal exercise brain game great fun person asked foregoing annoying question fascinating case study extraordinary memory quotexperiencesquot excellent interactive book wellresearched written informative end ultimately reassuring reader whose informed response questioner quotif information deemed meaningful stored longterm memoryquot
5.0,"Cliffords Halloween is about what Clifford wants to be for Halloween. The problem is, he is to big to fit into any costumes, so he decides to be a giant ghost. Emily Elizabeth finds a big sheet and cuts out holes in it for clifford to be able to see out of. This is a very cute book and its recommended for all ages and for both boys and girls.",cliffords halloween clifford want halloween problem big fit costume decides giant ghost emily elizabeth find big sheet cut hole clifford able see cute book recommended age boy girl
5.0,"I have knowen Fritz {Graal Brauns' &quot;Nom de Guerre&quot;} for over fifty years. We were &quot;Comrades in Arms&quot; during World War 2. He was always witty with humor. His poetry expressed in his book &quot;Wormwood and Whines&quot; Poetry for grouchy people, is fun. It is very much poetry for today. I keep a copy on my reading stand and when I need a lift and a laugh I re-read Fritz.",knowen fritz graal braun quotnom de guerrequot fifty year quotcomrades armsquot world war always witty humor poetry expressed book quotwormwood whinesquot poetry grouchy people fun much poetry today keep copy reading stand need lift laugh reread fritz
2.0,Gillian came off as a wimp. Angel was ok. They should have made Gillian seem more like a real girl and not someone from a soap opera.,gillian came wimp angel ok made gillian seem like real girl someone soap opera
5.0,"Most people still think of patriotism as inherently conservative or right-wing and denoting only positive and supportive attitudes towards one's country. Or in other words, patriotism itself is an expressed opposition to dissent and to critical discourse. This popular understanding of what it means to be a patriot amounts to nothing more than jingoism. When it comes to war this is the only definition permited by media and (most) Americans to be openly and safely expressed. A good, patriotic American fully ""supports the troops"", supports the march to war, and continues their support for the war, no matter what, until victory is declared at which time we are then to cheer for our troops and praise our leaders.But moral problems can arise if you manage to think. There are questions... One issue that arises, or at least *should* for us Americans, is that of democracy. What does that mean? How does that fit into popular expressions of patriotism? And what about war? Is it always such a good idea? How much do you know about war? The causes, it's history, it's cost. Reading Howard Zinn can only help improve one's understanding and this collection of essays serve as a good introduction to Zinn's work while expanding the reader's knowledge of history and the phenomenon called war.",people still think patriotism inherently conservative rightwing denoting positive supportive attitude towards one country word patriotism expressed opposition dissent critical discourse popular understanding mean patriot amount nothing jingoism come war definition permited medium american openly safely expressed good patriotic american fully support troop support march war continues support war matter victory declared time cheer troop praise leadersbut moral problem arise manage think question one issue arises least u american democracy mean fit popular expression patriotism war always good idea much know war cause history cost reading howard zinn help improve one understanding collection essay serve good introduction zinns work expanding reader knowledge history phenomenon called war
3.0,I purchased this book because my book club was reading it. It looked pretty lame at first. It turned out to have some useful information in it. It is a good resource item to have in your bookcase. I was originally going to take it to the used bookstore when the bookclub was done with it. I ended up keeping it for future reference.,purchased book book club reading looked pretty lame first turned useful information good resource item bookcase originally going take used bookstore bookclub done ended keeping future reference
5.0,"Every once in awhile, amazing, complex and believable characters are born - Annie Shannon is one of those characters. Most women can relate to her on some level. A real woman with regrets, who doesn't have to be beautiful, rich or famous to be a central character in a book. I hope she will be a recurring character and that this wonderful new author will bring her back into our lives again and again.Stewart tells a gripping tale that hooked me from the first page to the very last. You get to know Stewart's characters so well that you visualize them clearly without having to be told what they're wearing that day or how they style their hair. She captures the essence of their personalities and makes them so believable that the reader buys into their motivations within the unfolding plot. The plot that unfolds is full of twists and turns keeping the reader guessing to the very last page. A remarkable accomplishment!!I highly recommend this new book - a compelling read. I hope we'll see much more from Barbara J. Stewart.",every awhile amazing complex believable character born annie shannon one character woman relate level real woman regret doesnt beautiful rich famous central character book hope recurring character wonderful new author bring back life againstewart tell gripping tale hooked first page last get know stewart character well visualize clearly without told theyre wearing day style hair capture essence personality make believable reader buy motivation within unfolding plot plot unfolds full twist turn keeping reader guessing last page remarkable accomplishmenti highly recommend new book compelling read hope well see much barbara j stewart
5.0,"This book presents a well presented argument for the clear seperation of church and state in America. It draws from history, and touches upon some key moments in the development of our Constitution and the history and ideas that went into creating this purely secular document. This is presented against a backdrop that highlights the framers of the constitution and what they were intending.This is a pretty unbiased book in the sense that it does not get into the debate over the value or truth of religion, only how it fits in to the American government through the Constitution.In a day and age where most people's concept of history comes from the mouths of demagogues instead of from the truth, this book provides an enlightened perspective on a very important social issue.One thing also you learn from this book - there is nothing being said today by the forces trying to make our country into a theocracy that hasn't been said before.",book present well presented argument clear seperation church state america draw history touch upon key moment development constitution history idea went creating purely secular document presented backdrop highlight framer constitution intendingthis pretty unbiased book sense get debate value truth religion fit american government constitutionin day age people concept history come mouth demagogue instead truth book provides enlightened perspective important social issueone thing also learn book nothing said today force trying make country theocracy hasnt said
5.0,The book has great instruction and drills. It is good for those who have a solid foundation with joint locks and submissions and an overall solid grasp of the body and movement. It has given some good variations of techniques I already teach and use.,book great instruction drill good solid foundation joint lock submission overall solid grasp body movement given good variation technique already teach use
4.0,"I could not give this book a full 5 starts. For whatever reason, the book seemed to &#34;bog-down&#34; and I just wanted it to end. I will continue to read the series, but this one was not my favorite.",could give book full start whatever reason book seemed bogdown wanted end continue read series one favorite
5.0,"Was amazed at the excellent condition of the book.It arrived in great time,fastest than was quoted.The price was very excellent.I have found out some things that my Diabetic Dr. didn't tell. This book is a must have for anyone who has just found out that they are Diabetic.Once again, Amazon.com you Rock!",amazed excellent condition bookit arrived great timefastest quotedthe price excellenti found thing diabetic dr didnt tell book must anyone found diabeticonce amazoncom rock
5.0,"I first read this book as a high school requirement, and was one of the few who actually liked it. I recently read it again in my college literature class, and I learned to appreciate it even more. I picked up so much more the second time through. The thing that just blows me away is the author's use of symbolism and the way *everything* ties together...it's genius! Another amazing thing about this book is that it represents three different time periods: the time in which it took place (1600's), the time in which it was written (1800's), and the time in which you read it (present). So in a way it spans across centuries and connects to so many different generations. It's truly a timeless classic. I hate to be negative or insult anyone, but any person that hated this book is probably just an ignorant high school student who doesn't appreciate depth in a novel, and doesn't know a true masterpiece when they see one. This is also a great book for people who love American history (such as myself). It sheds a lot of light on the Puritan times.",first read book high school requirement one actually liked recently read college literature class learned appreciate even picked much second time thing blow away author use symbolism way everything tie togetherits genius another amazing thing book represents three different time period time took place time written time read present way span across century connects many different generation truly timeless classic hate negative insult anyone person hated book probably ignorant high school student doesnt appreciate depth novel doesnt know true masterpiece see one also great book people love american history shed lot light puritan time
5.0,"Plainly and simply put, this works. Dr. Berstein's book finally explained why it is so important to maintain good blood sugar. I don't think diabetics take the disease seriously enough and I really think that is because the doctors they are seeing are not telling them the reallity that is diabetes and the major damage it can do to us. Do they really think it is not controllable? I have several diabetic friends and what they say their doc is ok with, is astounding. Thank you Dr. Bernstein, you have no doubt saved countless lives with this book....mine included.",plainly simply put work dr bersteins book finally explained important maintain good blood sugar dont think diabetic take disease seriously enough really think doctor seeing telling reallity diabetes major damage u really think controllable several diabetic friend say doc ok astounding thank dr bernstein doubt saved countless life bookmine included
5.0,"This book takes the story of the Larne, Sheramy and UpJohn families through the civil war and it's aftermath. The author provides a very realistic portrayal of the upper class Larnes and Sheramys and the poor UpJohns, the latter having to struggle for work as the upper class had the slave labor to do most of the work for ""free"". Also, the turnaround of the cultures in the aftermath of the civil war, the Larnes and Sheramys having to struggle to survive and keep their plantations while Corrie May was able to catch a coattail of a carpet bagger and his money.I have to say that ""A Reader"" in September 2002 summed this book up better than I could. Well worth the time to find this out of print book, I was able to get a copy from my local library. Please note, that the comment by ""A Reader"" in 1999 who called it smutty must be thinking about another book. This was as chaste as a book could be, and would be a good choice for a younger reader.",book take story larne sheramy upjohn family civil war aftermath author provides realistic portrayal upper class larnes sheramys poor upjohn latter struggle work upper class slave labor work free also turnaround culture aftermath civil war larnes sheramys struggle survive keep plantation corrie may able catch coattail carpet bagger moneyi say reader september summed book better could well worth time find print book able get copy local library please note comment reader called smutty must thinking another book chaste book could would good choice younger reader
4.0,"I am not a science fiction fan without being a fan of the big idea, but in the Foundation Asimov introduced galaxy-wide empires and a plausible new science. There's no new compelling themes in this book. Without that quality, you are left to Asimov's weaknesses: one-dimensional characters and stark writing style, but hey - its still Asimov and his stuff is always fun to read.Like the last book, this is a hodgepodge of short stories Asimov wrote separately. The first half of the book is about a rising general who fights against The Plan but gets swatted down because he can't fight the mathematical forces of psychohistory. The next part is the fun part. One factor was not counted for in his equation: a mutant who knocks The Plan off kilter. To some the identity of the Mule will be laughably obvious. Personally, I was uncertain whether I was on the right track or not.It reads like a mystery novel , though dry in style and severely lacking in the human quotient. Nonetheless, it is a continuing tale of the rise and fall of future civilizations, telepathic mutants, and psychohistory. This is THE classic sci-fi trilogy.",science fiction fan without fan big idea foundation asimov introduced galaxywide empire plausible new science there new compelling theme book without quality left asimov weakness onedimensional character stark writing style hey still asimov stuff always fun readlike last book hodgepodge short story asimov wrote separately first half book rising general fight plan get swatted cant fight mathematical force psychohistory next part fun part one factor counted equation mutant knock plan kilter identity mule laughably obvious personally uncertain whether right track notit read like mystery novel though dry style severely lacking human quotient nonetheless continuing tale rise fall future civilization telepathic mutant psychohistory classic scifi trilogy
